,CustomerID,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age
3512,14972,Partial College,Clerical,F,S,1,1,3,3,38664,58,1,<25
3513,14973,Partial College,Clerical,F,S,1,1,3,3,32837,56,1,<25
3514,14974,Partial College,Clerical,M,S,1,2,3,3,49096,96,1,<25
3515,14975,Bachelors ,Skilled Manual,M,M,1,0,0,1,56355,74,1,"25,45"
3516,14976,Bachelors ,Skilled Manual,M,M,1,1,0,1,61051,78,0,"25,45"
3517,14977,Partial College,Clerical,F,S,1,2,3,3,55218,66,0,<25
3518,14978,Partial College,Clerical,M,S,1,1,4,4,60501,110,1,<25
3519,14980,Partial College,Clerical,F,S,1,2,4,4,43883,71,1,<25
3520,14981,Partial College,Clerical,F,S,1,3,4,4,53103,74,1,<25
3521,14982,Partial College,Clerical,F,M,0,3,4,4,41532,72,1,<25
3522,14983,Partial College,Clerical,M,S,1,3,4,4,48491,106,1,<25
3523,14984,Partial College,Clerical,F,S,1,1,5,5,40426,75,1,<25
3524,14985,High School,Manual,F,S,0,1,0,0,23397,43,0,<25
3525,14986,High School,Manual,M,M,0,1,0,0,31478,61,0,<25
3526,14987,High School,Manual,F,S,0,1,0,0,18046,35,0,<25
3527,14988,Partial High School,Manual,F,M,1,2,0,0,16528,40,0,<25
3528,14989,High School,Manual,F,S,0,1,0,0,23089,35,1,<25
3529,14991,Partial College,Clerical,M,S,0,1,0,0,59119,66,1,<25
3530,14992,Partial High School,Manual,M,M,1,1,0,2,20882,32,0,>=55
3531,14993,Partial High School,Manual,M,S,1,1,0,0,12154,55,0,<25
3532,14994,Partial High School,Manual,M,S,0,1,0,0,17861,59,0,<25
3533,14995,Partial High School,Manual,F,S,0,2,0,0,19288,38,0,<25
3534,14996,Partial College,Clerical,M,S,0,1,0,0,63434,62,0,<25
3535,14997,Partial College,Clerical,M,M,0,1,0,0,43916,66,0,<25
3536,14998,Partial High School,Manual,M,S,0,2,0,0,12152,56,0,<25
3537,14999,Partial High School,Manual,F,S,1,2,0,0,15542,32,0,"25,45"
3538,15000,Partial High School,Manual,F,S,0,2,0,0,24001,38,1,"25,45"
3539,15002,Partial High School,Manual,F,S,0,2,0,0,20817,38,0,"25,45"
3540,15003,Partial High School,Manual,M,S,0,2,0,0,14265,59,0,"25,45"
3541,15005,Partial College,Skilled Manual,M,S,0,2,0,0,106334,70,0,<25
3542,15006,Partial College,Skilled Manual,F,M,1,2,0,0,66739,47,0,<25
3543,15007,Partial High School,Clerical,F,S,0,2,0,0,55656,40,0,<25
3544,15008,Partial High School,Clerical,M,M,0,2,0,0,52372,74,0,<25
3545,15009,Partial College,Skilled Manual,F,S,1,2,0,0,35204,38,0,<25
3546,15010,Partial College,Skilled Manual,M,M,1,2,0,0,64752,68,0,<25
3547,15011,Partial College,Skilled Manual,F,S,1,2,0,0,70864,47,0,<25
3548,15012,Partial College,Skilled Manual,F,M,1,2,0,0,83999,52,0,<25
3549,15013,Partial College,Skilled Manual,F,S,0,2,0,0,75654,48,0,<25
3550,15014,Partial College,Clerical,M,M,0,2,0,3,72050,73,0,"45,55"
3551,15015,Partial College,Clerical,M,M,0,2,0,3,74860,76,0,"45,55"
3552,15016,Partial High School,Clerical,M,S,0,2,0,0,43026,57,0,<25
3553,15018,High School,Skilled Manual,F,M,0,2,0,3,41799,46,0,"45,55"
3554,15019,High School,Skilled Manual,F,S,1,2,0,3,31465,39,0,"45,55"
3555,15020,High School,Skilled Manual,F,M,0,2,0,3,39394,43,0,"45,55"
3556,15021,High School,Skilled Manual,M,M,0,2,0,3,47204,68,0,"45,55"
3557,15022,Partial College,Clerical,F,M,0,2,0,2,50408,42,0,"45,55"
3558,15023,Partial College,Skilled Manual,M,M,1,2,0,0,92484,74,1,<25
3559,15024,High School,Skilled Manual,M,M,1,2,0,3,50644,71,0,"45,55"
3560,15025,Partial College,Clerical,F,S,1,2,0,2,39801,42,0,"45,55"
3561,15026,Partial College,Clerical,F,S,1,2,0,2,44535,43,0,"45,55"
3562,15027,Partial College,Skilled Manual,M,M,1,2,0,3,46347,69,0,"45,55"
3563,15028,Partial College,Manual,F,S,0,1,0,0,18779,38,0,<25
3564,15029,Partial College,Manual,M,S,1,1,0,0,32049,59,0,<25
3565,15030,Bachelors ,Clerical,M,M,1,0,0,0,42209,66,0,<25
3566,15031,High School,Manual,M,M,1,1,0,0,13995,54,0,<25
3567,15032,High School,Manual,F,S,0,0,1,1,26053,47,0,<25
3568,15033,High School,Manual,F,S,0,0,1,1,24156,49,0,<25
3569,15034,High School,Manual,M,S,0,0,1,1,15244,62,0,<25
3570,15035,High School,Manual,M,S,0,0,1,1,15281,67,1,<25
3571,15036,Bachelors ,Clerical,M,S,1,0,0,0,40555,62,0,<25
3572,15037,Bachelors ,Clerical,M,S,1,0,0,0,36866,66,0,<25
3573,15038,Bachelors ,Clerical,M,M,1,0,0,0,41246,70,0,<25
3574,15039,High School,Manual,F,S,0,0,1,1,28149,49,1,<25
3575,15040,High School,Manual,M,M,1,0,1,1,11411,69,0,<25
3576,15041,High School,Manual,F,M,1,0,1,1,20875,49,0,<25
3577,15042,Partial College,Manual,M,S,0,0,0,0,25281,58,0,<25
3578,15043,Partial College,Manual,M,S,1,0,0,0,22748,56,0,<25
3579,15044,Partial College,Manual,F,S,1,0,0,0,17081,39,0,<25
3580,15045,Partial College,Manual,F,M,1,0,0,2,21147,46,0,>=55
3581,15046,Graduate Degree,Clerical,F,M,1,0,0,1,69753,46,0,>=55
3582,15047,Graduate Degree,Clerical,F,M,1,0,0,3,68693,47,0,"25,45"
3583,15048,Graduate Degree,Clerical,F,M,1,0,0,3,54209,49,0,"25,45"
3584,15049,High School,Manual,M,S,0,1,1,1,24425,67,1,"25,45"
3585,15050,Partial College,Manual,M,S,0,0,1,1,31650,77,0,"25,45"
3586,15051,Partial College,Manual,M,S,0,0,1,1,31292,70,1,"25,45"
3587,15052,Partial College,Manual,F,M,1,0,1,1,23997,52,0,"25,45"
3588,15053,High School,Manual,M,S,0,1,1,1,21770,61,0,"25,45"
3589,15054,Partial College,Manual,M,S,1,1,0,2,20836,59,0,"25,45"
3590,15055,Partial College,Manual,M,M,1,1,0,2,27802,69,1,"25,45"
3591,15056,Partial College,Manual,F,M,1,1,0,2,20426,41,0,"25,45"
3592,15057,Partial College,Manual,F,S,1,1,0,2,26823,42,0,"25,45"
3593,15058,Graduate Degree,Clerical,M,M,1,0,0,3,78720,85,0,"25,45"
3594,15059,Graduate Degree,Clerical,F,M,1,0,0,3,59367,48,0,"25,45"
3595,15060,Partial College,Manual,M,S,1,1,0,2,30102,66,0,"25,45"
3596,15061,Graduate Degree,Clerical,F,M,1,0,0,3,74064,51,0,"25,45"
3597,15062,Graduate Degree,Clerical,F,S,1,0,0,3,68026,45,0,"25,45"
3598,15064,Bachelors ,Clerical,M,M,1,0,0,3,59239,77,1,"25,45"
3599,15065,High School,Manual,M,S,0,1,1,1,20599,66,0,"25,45"
3600,15066,High School,Manual,F,M,1,1,1,1,24754,56,0,"25,45"
3601,15067,High School,Manual,F,S,1,0,2,2,25271,54,0,"25,45"
3602,15068,Partial College,Manual,F,S,0,1,0,0,13954,38,0,"25,45"
3603,15069,Partial College,Manual,M,S,1,1,0,0,20078,58,0,"25,45"
3604,15070,High School,Manual,M,S,1,0,2,2,15712,75,1,"25,45"
3605,15071,Bachelors ,Clerical,F,S,1,0,0,0,44355,44,1,"25,45"
3606,15072,Bachelors ,Clerical,F,S,1,0,0,0,65020,49,0,"25,45"
3607,15073,Bachelors ,Clerical,F,M,1,0,0,0,51289,51,0,"25,45"
3608,15074,Bachelors ,Clerical,F,M,0,2,0,3,32246,32,0,>=55
3609,15075,Bachelors ,Clerical,F,M,0,2,0,3,23727,24,0,>=55
3610,15076,Partial College,Manual,F,M,0,1,0,0,16826,41,0,"25,45"
3611,15077,Bachelors ,Clerical,F,M,1,0,0,0,45956,48,0,"25,45"
3612,15078,Bachelors ,Clerical,M,S,0,0,0,0,68091,71,1,"25,45"
3613,15079,Bachelors ,Clerical,M,M,1,0,0,0,67163,75,0,"25,45"
3614,15080,Graduate Degree,Clerical,F,M,1,0,0,0,53917,48,0,"25,45"
3615,15081,Graduate Degree,Clerical,F,M,1,0,0,0,63873,50,0,"25,45"
3616,15082,Graduate Degree,Clerical,M,M,1,0,0,0,73946,78,0,"25,45"
3617,15083,Graduate Degree,Clerical,F,M,1,0,0,0,60334,50,0,"25,45"
3618,15084,Graduate Degree,Clerical,F,S,1,0,0,0,68407,44,1,"25,45"
3619,15087,Graduate Degree,Skilled Manual,F,S,0,0,0,0,63505,47,0,"25,45"
3620,15088,Graduate Degree,Skilled Manual,F,S,1,0,0,0,56632,43,1,"25,45"
3621,15089,Graduate Degree,Skilled Manual,M,M,1,0,0,0,64957,80,0,"25,45"
3622,15090,High School,Manual,M,S,1,2,1,2,22584,67,0,"45,55"
3623,15091,Partial College,Manual,M,M,1,0,1,1,23742,74,0,"25,45"
3624,15092,Partial College,Professional,M,M,1,1,2,3,127792,113,1,"25,45"
3625,15093,High School,Professional,M,M,1,2,1,5,89595,84,0,"45,55"
3626,15094,High School,Professional,F,M,1,2,1,5,84607,56,0,"45,55"
3627,15095,High School,Professional,F,M,0,2,1,5,78378,54,0,"45,55"
3628,15096,Bachelors ,Management,M,M,1,2,0,5,136596,84,1,"45,55"
3629,15097,Bachelors ,Management,F,M,1,4,4,4,133704,99,1,"45,55"
3630,15098,Partial College,Professional,F,S,0,2,0,5,101523,53,0,"45,55"
3631,15099,Partial College,Professional,M,S,1,2,0,5,119536,71,0,"45,55"
3632,15101,Bachelors ,Management,M,S,1,1,5,5,176228,147,1,"45,55"
3633,15102,Partial College,Professional,M,M,1,4,4,4,156937,143,0,"45,55"
3634,15103,Partial College,Professional,M,M,1,2,2,4,127875,117,0,"45,55"
3635,15104,Partial College,Professional,F,M,1,2,2,4,115688,76,1,"45,55"
3636,15105,High School,Professional,F,M,1,3,4,4,99885,92,1,"25,45"
3637,15106,High School,Professional,M,M,1,4,4,4,165877,150,1,"25,45"
3638,15107,Partial College,Professional,M,M,1,2,2,4,125054,110,1,"45,55"
3639,15108,Partial College,Professional,F,M,1,2,5,5,139297,105,0,"45,55"
3640,15109,High School,Professional,F,M,1,2,1,4,101163,63,0,"45,55"
3641,15110,Partial College,Professional,F,M,1,4,4,4,98066,91,0,"45,55"
3642,15112,High School,Professional,F,M,1,3,1,4,108033,61,1,"45,55"
3643,15113,High School,Professional,M,M,1,2,2,5,121711,112,1,"45,55"
3644,15114,Partial College,Professional,F,M,1,2,5,5,128081,103,1,"45,55"
3645,15115,High School,Management,M,S,1,3,1,4,127148,89,0,"45,55"
3646,15116,Partial College,Management,F,M,0,4,4,4,102752,88,0,"45,55"
3647,15117,Partial College,Management,F,M,1,4,4,4,95415,89,1,"45,55"
3648,15118,High School,Management,M,M,1,4,5,5,161369,160,0,"45,55"
3649,15119,Partial High School,Professional,M,M,1,4,5,5,155066,159,1,"45,55"
3650,15120,Bachelors ,Professional,F,M,1,2,0,0,83000,56,0,<25
3651,15122,Bachelors ,Professional,F,S,1,3,0,0,78308,47,0,<25
3652,15123,Bachelors ,Professional,M,S,1,3,0,0,102206,74,1,<25
3653,15124,Bachelors ,Professional,F,S,1,4,0,0,82175,39,1,<25
3654,15125,Bachelors ,Professional,M,S,0,3,0,0,125273,77,0,<25
3655,15126,Bachelors ,Professional,M,S,1,3,0,0,133620,79,0,<25
3656,15127,Bachelors ,Professional,M,S,0,2,0,0,129497,73,1,<25
3657,15128,Bachelors ,Professional,F,S,0,4,0,0,92868,51,0,<25
3658,15129,Bachelors ,Professional,F,M,0,3,0,0,105320,52,0,"25,45"
3659,15130,Bachelors ,Professional,M,S,0,3,0,0,128502,77,1,"25,45"
3660,15131,Bachelors ,Professional,F,S,1,3,0,0,103996,56,0,"25,45"
3661,15132,High School,Management,F,M,1,2,5,5,101513,99,1,"25,45"
3662,15134,Bachelors ,Professional,F,S,1,3,0,0,104185,49,0,"25,45"
3663,15135,Bachelors ,Professional,M,S,0,3,0,0,136060,76,1,"25,45"
3664,15136,High School,Management,F,M,0,3,5,5,99112,101,1,"25,45"
3665,15137,High School,Management,M,M,1,3,5,5,114696,160,1,"25,45"
3666,15138,High School,Management,F,S,1,3,5,5,105253,90,1,"25,45"
3667,15139,Bachelors ,Professional,M,M,0,4,0,0,139250,90,0,"25,45"
3668,15140,Bachelors ,Professional,F,S,0,4,0,0,107506,52,1,"25,45"
3669,15141,Bachelors ,Professional,F,S,1,4,0,0,105334,51,0,"25,45"
3670,15142,High School,Management,M,M,1,4,5,5,159182,167,1,"25,45"
3671,15143,Bachelors ,Professional,M,M,1,4,0,0,134828,82,0,"25,45"
3672,15144,Bachelors ,Professional,F,S,1,4,0,0,119024,56,0,"25,45"
3673,15145,Bachelors ,Professional,F,S,1,4,0,0,109235,51,0,"25,45"
3674,15146,High School,Management,F,M,1,4,5,5,94731,98,1,"25,45"
3675,15147,High School,Management,M,M,1,4,5,5,115806,156,1,"25,45"
3676,15148,Bachelors ,Professional,M,M,1,4,0,0,112243,84,0,"25,45"
3677,15149,Bachelors ,Professional,F,M,0,4,0,0,118552,57,0,"25,45"
3678,15150,High School,Management,F,M,0,4,5,5,137261,110,1,"25,45"
3679,15151,Partial High School,Professional,M,M,1,4,5,5,160070,163,1,"25,45"
3680,15152,Partial High School,Professional,F,M,1,4,5,5,130949,102,1,"25,45"
3681,15153,Partial High School,Professional,F,M,0,4,5,5,129215,103,0,"25,45"
3682,15154,Partial High School,Management,M,M,1,4,5,5,159894,171,1,"25,45"
3683,15155,Graduate Degree,Management,F,M,1,2,0,5,94917,49,0,>=55
3684,15156,Bachelors ,Management,M,M,1,2,0,5,134551,75,0,>=55
3685,15158,Graduate Degree,Management,F,M,1,3,3,3,113940,78,0,>=55
3686,15159,Graduate Degree,Management,M,M,1,3,3,3,142948,121,1,>=55
3687,15160,Bachelors ,Management,F,M,1,2,0,5,98790,44,0,>=55
3688,15161,Bachelors ,Management,F,S,1,2,0,5,113432,48,0,>=55
3689,15163,Graduate Degree,Management,F,M,1,3,3,3,107785,78,1,>=55
3690,15164,Graduate Degree,Management,F,M,1,3,3,3,101423,76,0,>=55
3691,15165,Graduate Degree,Management,M,M,1,3,3,3,131784,121,0,>=55
3692,15166,Bachelors ,Management,F,M,1,4,3,3,150797,87,1,>=55
3693,15167,Bachelors ,Management,F,M,1,4,3,3,141097,77,0,>=55
3694,15168,Bachelors ,Management,M,M,1,2,0,4,108841,74,0,"45,55"
3695,15169,Partial College,Skilled Manual,M,M,1,2,0,3,43738,68,0,"45,55"
3696,15175,Partial College,Professional,F,S,1,2,0,0,76874,52,1,"25,45"
3697,15176,Partial College,Professional,F,M,1,2,0,0,73957,51,1,"25,45"
3698,15177,Partial College,Professional,M,S,0,2,0,0,86143,73,0,"25,45"
3699,15178,High School,Skilled Manual,M,M,1,2,0,2,110277,81,0,"25,45"
3700,15179,High School,Skilled Manual,M,S,0,2,0,2,76146,71,1,"25,45"
3701,15180,High School,Skilled Manual,F,S,1,2,0,2,69443,47,0,"25,45"
3702,15181,High School,Skilled Manual,F,S,1,2,0,2,77377,53,0,"25,45"
3703,15182,High School,Skilled Manual,F,S,1,2,0,2,73419,44,0,"25,45"
3704,15183,High School,Professional,F,S,0,2,0,2,83299,49,0,"25,45"
3705,15184,Graduate Degree,Management,M,S,1,1,1,1,191656,102,0,"25,45"
3706,15185,Graduate Degree,Management,M,M,1,1,1,1,179645,110,0,"25,45"
3707,15187,Bachelors ,Management,M,S,0,1,0,0,126729,69,1,"25,45"
3708,15188,Partial College,Professional,M,S,1,2,0,0,101495,78,0,<25
3709,15189,Partial College,Professional,F,M,1,2,0,0,81447,50,0,<25
3710,15190,Partial College,Professional,F,S,0,2,0,0,83005,50,0,<25
3711,15191,High School,Professional,M,S,0,2,0,0,80222,68,0,<25
3712,15192,Graduate Degree,Management,F,S,0,3,1,1,149629,65,1,"25,45"
3713,15193,Bachelors ,Management,M,S,1,3,2,2,168281,109,1,"25,45"
3714,15194,Bachelors ,Management,M,S,0,3,2,2,176574,117,1,"25,45"
3715,15195,Bachelors ,Management,M,S,1,3,2,2,145520,110,1,"25,45"
3716,15196,Bachelors ,Management,M,S,1,4,2,2,163569,108,1,"25,45"
3717,15197,High School,Professional,M,M,0,2,0,2,92190,73,0,"25,45"
3718,15199,Partial College,Professional,M,M,1,0,2,3,98438,110,1,"25,45"
3719,15200,Partial College,Professional,F,M,1,0,2,3,88704,68,0,"25,45"
3720,15201,Partial College,Professional,F,S,1,1,0,2,102696,47,0,"25,45"
3721,15202,Partial College,Professional,M,M,1,1,0,2,139382,82,0,"25,45"
3722,15203,Partial College,Professional,M,M,1,1,0,2,109212,85,0,"25,45"
3723,15204,Bachelors ,Professional,F,M,1,0,4,4,102872,95,0,"25,45"
3724,15205,Bachelors ,Professional,F,S,1,0,4,4,110080,88,1,"25,45"
3725,15206,Bachelors ,Professional,M,M,0,0,4,4,129000,149,1,"25,45"
3726,15207,Graduate Degree,Management,M,S,1,0,0,0,140282,78,1,"25,45"
3727,15208,Bachelors ,Professional,F,M,1,1,0,1,100476,57,0,"25,45"
3728,15209,Bachelors ,Professional,M,M,1,1,0,1,105404,85,1,"25,45"
3729,15210,Bachelors ,Professional,M,S,1,1,0,1,97781,77,1,"25,45"
3730,15211,Partial College,Skilled Manual,M,S,0,1,0,1,81679,72,1,"25,45"
3731,15212,Bachelors ,Professional,M,M,1,1,0,1,105924,84,0,"25,45"
3732,15213,Partial College,Skilled Manual,F,M,1,1,0,1,66048,54,0,"25,45"
3733,15216,Partial College,Skilled Manual,F,M,1,1,0,1,69383,54,0,"25,45"
3734,15217,Partial College,Skilled Manual,M,S,1,1,0,1,91729,74,1,"25,45"
3735,15220,Bachelors ,Professional,M,S,0,1,0,0,102926,84,1,"25,45"
3736,15221,Bachelors ,Professional,M,S,0,1,0,0,116228,81,1,"25,45"
3737,15223,Bachelors ,Professional,F,S,1,1,0,0,70350,52,0,"25,45"
3738,15224,Bachelors ,Professional,M,S,0,1,0,0,97658,78,1,"25,45"
3739,15225,Bachelors ,Professional,F,M,1,1,0,1,110279,62,0,"25,45"
3740,15226,Bachelors ,Professional,F,S,0,2,0,0,86037,51,0,"25,45"
3741,15227,Bachelors ,Professional,M,S,1,2,0,0,99555,76,1,"25,45"
3742,15228,Bachelors ,Professional,M,M,0,2,0,0,95774,77,1,"25,45"
3743,15229,Partial College,Skilled Manual,M,M,1,1,0,1,87201,79,1,"25,45"
3744,15230,Bachelors ,Professional,F,M,1,2,4,5,89000,86,1,"25,45"
3745,15231,Partial College,Skilled Manual,F,M,0,2,4,5,67179,77,0,"25,45"
3746,15232,Partial College,Skilled Manual,M,S,1,1,0,1,78358,75,0,"25,45"
3747,15233,Partial College,Skilled Manual,F,M,1,3,4,5,58155,85,0,"25,45"
3748,15234,Bachelors ,Management,F,S,1,1,0,4,115729,54,1,"25,45"
3749,15235,Partial College,Skilled Manual,F,M,1,2,2,3,89436,66,1,"25,45"
3750,15236,Partial College,Skilled Manual,F,M,1,3,4,5,73139,87,0,"25,45"
3751,15237,Partial College,Skilled Manual,M,M,0,3,4,5,98064,139,1,"25,45"
3752,15238,Partial College,Skilled Manual,M,M,1,1,0,1,85310,79,0,"25,45"
3753,15239,Partial College,Skilled Manual,M,M,1,1,0,1,95237,81,0,"25,45"
3754,15240,Bachelors ,Management,F,M,1,1,0,2,50888,44,0,"45,55"
3755,15241,Bachelors ,Management,M,M,1,1,0,2,69760,72,0,"45,55"
3756,15242,Bachelors ,Management,M,M,1,1,0,2,63806,73,0,"45,55"
3757,15243,High School,Skilled Manual,F,M,1,2,0,0,40255,48,0,<25
3758,15244,High School,Skilled Manual,F,M,1,2,0,0,36932,39,0,<25
3759,15245,High School,Skilled Manual,M,M,1,2,0,0,31492,66,0,<25
3760,15246,High School,Skilled Manual,F,M,1,2,0,0,42056,42,0,<25
3761,15247,High School,Skilled Manual,F,S,0,2,0,0,38007,47,0,<25
3762,15248,High School,Skilled Manual,M,M,1,2,0,0,53903,70,1,<25
3763,15249,High School,Skilled Manual,F,S,0,2,0,0,28352,39,0,<25
3764,15250,High School,Skilled Manual,M,S,0,2,0,0,58507,60,1,<25
3765,15251,High School,Skilled Manual,M,S,1,2,0,0,44871,64,1,<25
3766,15252,High School,Skilled Manual,F,M,1,2,0,0,42832,48,0,<25
3767,15253,High School,Skilled Manual,M,M,1,2,0,5,25070,58,0,"45,55"
3768,15254,High School,Skilled Manual,F,M,0,2,0,0,30779,48,0,<25
3769,15255,High School,Skilled Manual,M,M,1,2,0,0,59919,74,1,<25
3770,15256,High School,Skilled Manual,M,S,0,2,0,0,39659,63,0,<25
3771,15257,High School,Skilled Manual,M,S,1,2,0,0,53722,65,0,<25
3772,15258,High School,Skilled Manual,F,M,1,2,0,0,38710,41,0,<25
3773,15259,Partial High School,Clerical,M,S,0,2,0,0,62698,70,1,<25
3774,15260,Partial High School,Clerical,F,S,1,2,0,0,34982,42,0,<25
3775,15262,Partial College,Clerical,F,M,0,2,0,2,54746,47,0,>=55
3776,15263,Partial College,Clerical,F,M,0,2,0,2,42986,43,0,>=55
3777,15264,Partial College,Clerical,M,M,0,2,0,2,63067,63,0,>=55
3778,15265,Bachelors ,Management,M,S,1,2,0,2,68810,61,0,>=55
3779,15266,Bachelors ,Management,F,M,1,2,0,2,60628,46,0,>=55
3780,15267,Bachelors ,Management,F,M,0,2,0,2,46065,41,0,>=55
3781,15268,Graduate Degree,Management,F,S,1,1,0,2,99195,47,0,>=55
3782,15269,High School,Skilled Manual,F,M,1,2,0,0,37347,50,0,<25
3783,15270,High School,Skilled Manual,F,S,0,2,0,0,66557,43,0,<25
3784,15271,High School,Skilled Manual,M,S,1,2,0,0,62409,65,0,<25
3785,15272,High School,Skilled Manual,M,S,0,2,0,0,57203,66,1,<25
3786,15273,Partial College,Skilled Manual,M,S,1,1,0,0,72862,65,0,<25
3787,15274,Partial College,Skilled Manual,M,S,1,1,0,0,64627,70,0,<25
3788,15276,Partial College,Skilled Manual,F,S,0,1,0,0,45722,47,0,<25
3789,15278,Partial College,Skilled Manual,M,S,1,1,0,0,54708,67,0,<25
3790,15279,Partial College,Skilled Manual,M,S,0,1,0,0,48782,70,0,<25
3791,15284,Graduate Degree,Skilled Manual,M,S,0,0,0,0,91516,69,1,"25,45"
3792,15285,Graduate Degree,Skilled Manual,F,S,1,0,0,0,63593,47,0,"25,45"
3793,15286,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73950,77,0,"25,45"
3794,15287,Graduate Degree,Skilled Manual,F,S,1,0,0,1,76090,42,0,"25,45"
3795,15288,Graduate Degree,Skilled Manual,M,M,1,0,0,1,81013,74,0,"25,45"
3796,15289,Graduate Degree,Skilled Manual,F,M,1,0,0,1,56644,54,0,"25,45"
3797,15290,Graduate Degree,Skilled Manual,M,M,0,0,0,1,66760,72,0,"25,45"
3798,15292,Graduate Degree,Skilled Manual,F,S,1,0,0,1,72600,50,0,"25,45"
3799,15293,Graduate Degree,Skilled Manual,M,M,1,0,0,1,109346,83,1,"25,45"
3800,15294,Graduate Degree,Skilled Manual,M,M,1,0,1,1,96747,101,0,"25,45"
3801,15296,Graduate Degree,Skilled Manual,F,M,1,0,1,1,79678,65,1,"25,45"
3802,15297,Graduate Degree,Skilled Manual,F,M,1,0,1,1,99174,62,0,"25,45"
3803,15298,Bachelors ,Skilled Manual,M,M,1,0,1,1,55458,88,0,"25,45"
3804,15300,Graduate Degree,Skilled Manual,M,M,1,0,0,1,103760,82,0,"25,45"
3805,15301,Graduate Degree,Professional,F,S,1,0,0,1,76970,45,1,"25,45"
3806,15302,Graduate Degree,Professional,F,S,1,0,0,1,84661,46,0,"25,45"
3807,15303,Bachelors ,Management,F,S,1,2,0,4,101414,46,1,"45,55"
3808,15304,Bachelors ,Management,F,M,1,2,0,5,79146,44,0,"45,55"
3809,15305,Bachelors ,Management,F,S,1,3,0,5,76218,40,0,"45,55"
3810,15307,Bachelors ,Management,F,M,1,2,0,4,75397,53,0,"45,55"
3811,15308,Bachelors ,Management,F,M,1,2,0,4,89385,49,0,"45,55"
3812,15309,Bachelors ,Management,M,M,1,2,0,4,90568,80,0,"45,55"
3813,15310,Bachelors ,Management,F,M,1,2,0,4,81938,52,0,"45,55"
3814,15311,Bachelors ,Management,M,M,1,2,0,4,97933,77,0,"45,55"
3815,15312,Bachelors ,Management,F,M,1,2,0,4,78348,54,0,"45,55"
3816,15313,Bachelors ,Management,M,M,1,2,0,4,113681,80,0,"45,55"
3817,15314,Bachelors ,Management,M,S,1,3,0,5,116454,75,1,"45,55"
3818,15315,Bachelors ,Management,F,M,0,1,1,4,89635,62,0,"45,55"
3819,15316,Bachelors ,Management,F,M,1,3,0,5,83142,53,0,"45,55"
3820,15317,Bachelors ,Management,F,M,1,3,0,5,88852,50,0,"45,55"
3821,15319,Bachelors ,Management,F,M,0,1,1,4,92384,54,0,"45,55"
3822,15320,Bachelors ,Management,M,M,1,1,1,4,95370,92,0,"45,55"
3823,15321,Bachelors ,Management,M,M,1,2,0,5,115392,79,0,"45,55"
3824,15322,Bachelors ,Management,M,M,1,2,0,5,135386,84,0,"45,55"
3825,15323,High School,Professional,M,M,1,2,1,2,54049,84,0,"45,55"
3826,15324,High School,Professional,F,M,0,2,1,2,45874,53,0,"45,55"
3827,15326,Partial College,Professional,M,M,1,2,1,2,89601,94,0,"45,55"
3828,15327,Bachelors ,Management,F,S,1,0,1,2,91397,59,0,"45,55"
3829,15328,Bachelors ,Management,M,M,1,2,1,4,125373,98,0,"45,55"
3830,15329,Bachelors ,Management,F,S,1,2,1,4,87968,50,0,"45,55"
3831,15330,Partial College,Professional,F,S,0,2,1,2,101109,58,0,"45,55"
3832,15331,Partial College,Professional,M,M,1,2,1,2,85695,94,0,"45,55"
3833,15332,Partial College,Professional,M,M,1,2,1,2,101364,91,0,"45,55"
3834,15333,Bachelors ,Management,F,M,1,0,1,2,82821,58,0,"45,55"
3835,15334,Partial High School,Skilled Manual,F,S,1,2,1,2,51644,49,0,"45,55"
3836,15335,Partial College,Professional,F,S,1,2,1,2,80962,59,0,"45,55"
3837,15337,Partial College,Professional,F,M,1,1,1,2,68645,64,0,"45,55"
3838,15338,Partial College,Professional,F,M,1,1,1,2,76288,57,1,"45,55"
3839,15339,Partial College,Professional,M,M,1,1,1,2,101048,91,0,"45,55"
3840,15340,Partial High School,Skilled Manual,F,M,1,3,1,2,46333,56,0,"45,55"
3841,15342,Partial College,Professional,F,M,1,2,1,2,71094,60,0,"45,55"
3842,15344,Partial College,Professional,M,M,1,1,2,4,87712,102,0,"45,55"
3843,15345,Partial College,Professional,F,M,0,2,2,4,80433,68,1,"45,55"
3844,13627,Bachelors ,Professional,F,M,1,3,0,0,103312,51,0,"25,45"
3845,15347,High School,Professional,F,M,1,2,1,3,84621,55,0,"45,55"
3846,15348,Partial College,Professional,M,S,1,2,2,4,75108,90,1,"45,55"
3847,15349,Partial College,Professional,F,M,1,2,2,4,75794,71,0,"45,55"
3848,15350,Partial College,Professional,F,M,0,2,2,4,84726,67,0,"45,55"
3849,15352,Bachelors ,Management,M,S,0,4,3,3,164004,120,1,"25,45"
3850,15353,Partial College,Professional,F,S,0,4,3,3,123234,80,1,"25,45"
3851,15354,Bachelors ,Management,M,M,1,3,3,3,163802,136,0,"25,45"
3852,15356,Partial High School,Professional,F,M,1,4,4,4,122026,97,1,"25,45"
